reviewStatus,compilerDecision,compilerNotes,chapter,rowType,priority,candidateId,date,title,lane,reason,sourceNote,researchNote,catalogUrl,pdfUrl
,,,Turkey,Source lead,629 / Open first,CC 045,1992-02-01,February 1992 [4],Central Chronological Files,05b. Memorandum To: President Bush From: Brent Scowcroft n.d. (4!) vA Re: Letter to Demirel (1 pp.) | Re: Letter to Demirel (1 pp.) 06. Report Government Report (1 pp.) 2/7/92 (b)(1) | 06. Report Government Report (1 pp.) 2/7/92 (b)(1) | Demirel + memcon | Demirel + telcon | Greek-Turkish + memorandum | Greece / Turkey / Cyprus + memcon | Greece / Turkey / Cyprus + telcon | Cyprus + memorandum of conversation | Turkey + memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, February 1992 [4]. Access restriction: Restricted - Possibly. NAID 470761797.","Query hit(s): Demirel + memcon, Demirel + telcon, Greek-Turkish + memorandum, Greece / Turkey / Cyprus + memcon, Greece / Turkey / Cyprus + telcon, Cyprus + memorandum of conversation, Turkey + memorandum of conversation. OCR status: First four pages OCR reviewed. OCR signals: 05b. Memorandum To: President Bush From: Brent Scowcroft n.d. (4!) vA Re: Letter to Demirel (1 pp.) | Re: Letter to Demirel (1 pp.) 06. Report Government Report (1 pp.) 2/7/92 (b)(1) | 06. Report Government Report (1 pp.) 2/7/92 (b)(1). PDF extent: 144 pages. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30523-006.pdf. Catalog: https://catalog.archives.gov/id/470761797.",https://catalog.archives.gov/id/470761797,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30523-006.pdf
,,,Turkey,Source lead,624 / Open first,BC 010,1989-08-01,August 1989 [5],Blackwill Chronological Files,Ambassador from Turkey | Greece | Greek | Cyprus | Turkey | Turkish | Ozal | Ozal + Turkey | Greece / Turkey / Cyprus,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Robert D. Blackwill Chronological Files, August 1989 [5]. Access restriction: Restricted - Possibly. NAID 453248099.","Query hit(s): Greece, Greek, Cyprus, Turkey, Turkish, Ozal, Ozal + Turkey, Greece / Turkey / Cyprus, memorandum of conversation, telephone conversation. OCR status: First four pages OCR reviewed. OCR signals: Ambassador from Turkey. PDF extent: 110 pages. Digital object: 41-bpr-nsc-blackwill_chron-30547-003.pdf. Catalog: https://catalog.archives.gov/id/453248099.",https://catalog.archives.gov/id/453248099,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/blackwill/chron_2554659/41-bpr-nsc-blackwill_chron-30547-003.pdf
,,,Turkey,Source lead,615 / Open first,CC 053,1991-01-01,January 1991 [3],Central Chronological Files,03a. Memorandum To: Brent Scowcroft From: Nicholas Burns 1/17/91 (b)(1) S Re: Presidential Message to President Ozal (1 pp.) | 03b. Memorandum To: President Bush From: Brent Scowcroft 1/17/91 (b)(1) S Re: Telephone Call to President Ozal (1 pp.) | 03c. Talking Points Points to be Made for Call to President Ozal (1 pp.) n.d. (b)(1) | Mitsotakis + memcon | Mitsotakis + telcon | Mitsotakis + memorandum of conversation | Ozal + memcon | Ozal + telcon | Turkey + memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, January 1991 [3]. Access restriction: Restricted - Possibly. NAID 470761737.","Query hit(s): Mitsotakis + memcon, Mitsotakis + telcon, Mitsotakis + memorandum of conversation, Ozal + memcon, Ozal + telcon, Turkey + memorandum of conversation. OCR status: First four pages OCR reviewed. OCR signals: 03a. Memorandum To: Brent Scowcroft From: Nicholas Burns 1/17/91 (b)(1) S Re: Presidential Message to President Ozal (1 pp.) | 03b. Memorandum To: President Bush From: Brent Scowcroft 1/17/91 (b)(1) S Re: Telephone Call to President Ozal (1 pp.) | 03c. Talking Points Points to be Made for Call to President Ozal (1 pp.) n.d. (b)(1). PDF extent: 156 pages. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30513-003.pdf. Catalog: https://catalog.archives.gov/id/470761737.",https://catalog.archives.gov/id/470761737,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30513-003.pdf
,,,Turkey,Source lead,609 / Open first,BC 012,1989-06-01,June 1989 [1],Blackwill Chronological Files,SUBJECT: Telephone Call to Prime Minister Ozal | of Turkey | Telephone Call to Turkish Prime Minister | Greek | Cyprus | Turkey | Turkish | Ozal | Ozal + Turkey | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Robert D. Blackwill Chronological Files, June 1989 [1]. Access restriction: Restricted - Possibly. NAID 453248083.","Query hit(s): Greek, Cyprus, Turkey, Turkish, Ozal, Ozal + Turkey, memcon, memorandum of conversation, telephone conversation. OCR status: Full PDF OCR reviewed. OCR signals: SUBJECT: Telephone Call to Prime Minister Ozal | of Turkey | Telephone Call to Turkish Prime Minister. PDF extent: 140 pages. Digital object: 41-bpr-nsc-blackwill_chron-30545-001.pdf. Catalog: https://catalog.archives.gov/id/453248083.",https://catalog.archives.gov/id/453248083,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/blackwill/chron_2554659/41-bpr-nsc-blackwill_chron-30545-001.pdf
,,,Turkey,Source lead,587 / High-value source pool,RS 001-002,,Presidential Meetings--Memorandum of Conversations 7/9/92-12/22/92,Requested source pool: Scowcroft Papers,Greece | Greek | Papandreou | Mitsotakis | Cyprus | Cypriot | Vassiliou | Denktash | Clerides | Demirel,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 7/9/92-12/22/92. Access restriction: Restricted - Possibly. NAID 366551685.","Query hit(s): Greece, Greek, Papandreou, Mitsotakis, Cyprus, Cypriot, Vassiliou, Denktash, Clerides, Demirel, PKK, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91110-002.pdf. Catalog: https://catalog.archives.gov/id/366551685.",https://catalog.archives.gov/id/366551685,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91110-002.pdf
,,,Turkey,Source lead,567 / High-value source pool,RS 001-003,,Presidential Meetings--Memorandum of Conversations 3/3/92-4/28/92,Requested source pool: Scowcroft Papers,Greece | Greek | Mitsotakis | Cyprus | Cypriot | Vassiliou | Denktash | Turkish | Demirel | Eastern Mediterranean,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 3/3/92-4/28/92. Access restriction: Restricted - Possibly. NAID 366551682.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Cypriot, Vassiliou, Denktash, Turkish, Demirel, Eastern Mediterranean, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91109-007.pdf. Catalog: https://catalog.archives.gov/id/366551682.",https://catalog.archives.gov/id/366551682,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91109-007.pdf
,,,Turkey,Source lead,564 / High-value source pool,RS 001-004,,Presidential Meetings--Memorandum of Conversations 2/1/92-2/27/92,Requested source pool: Scowcroft Papers,Greece | Greek | Mitsotakis | Cyprus | Denktash | Turkey | Turkish | Demirel | PKK | Aegean,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 2/1/92-2/27/92. Access restriction: Restricted - Possibly. NAID 366551681.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Denktash, Turkey, Turkish, Demirel, PKK, Aegean, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91109-006.pdf. Catalog: https://catalog.archives.gov/id/366551681.",https://catalog.archives.gov/id/366551681,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91109-006.pdf
,,,Turkey,Source lead,562 / High-value source pool,RS 001-005,,Presidential Telephone Calls--Memorandum of Conversations 8/22/90-10/5/90,Requested source pool: Scowcroft Papers,Greece | Greek | Mitsotakis | Cyprus | Vassiliou | Turkey | Turkish | Ozal | Eastern Mediterranean | Greece / Turkey / Cyprus,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Telephone Calls--Memorandum of Conversations 8/22/90-10/5/90. Access restriction: Restricted - Possibly. NAID 366551694.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Vassiliou, Turkey, Turkish, Ozal, Eastern Mediterranean, Greece / Turkey / Cyprus, telcon, memorandum of conversation, telephone conversation. Digital object: 41-bpr-scow-pcor-telcon-91112-002.pdf. Catalog: https://catalog.archives.gov/id/366551694.",https://catalog.archives.gov/id/366551694,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-telcon-91112-002.pdf
,,,Turkey,Source lead,556 / Open first,CC 076,1989-12-01,December 1989 [3],Central Chronological Files,02e. Telcon President's Telephone Call to President Turgut Ozal of Turkey 11/27/89 oy) vA SFOLAEXEMPFHONS REDACTED (2 pp.) | SFOLAEXEMPFHONS REDACTED (2 pp.) | 02g. Telcon President's Telephone Call to Prime Minister Xenofon Zolotas of Greece (1 pp.) | Zolotas + telcon | Ozal + telcon | Turkey + memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, December 1989 [3]. Access restriction: Restricted - Possibly. NAID 470761673.","Query hit(s): Zolotas + telcon, Ozal + telcon, Turkey + memorandum of conversation. OCR status: First four pages OCR reviewed. OCR signals: 02e. Telcon President's Telephone Call to President Turgut Ozal of Turkey 11/27/89 oy) vA SFOLAEXEMPFHONS REDACTED (2 pp.) | SFOLAEXEMPFHONS REDACTED (2 pp.) | 02g. Telcon President's Telephone Call to Prime Minister Xenofon Zolotas of Greece (1 pp.). PDF extent: 102 pages. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30503-003.pdf. Catalog: https://catalog.archives.gov/id/470761673.",https://catalog.archives.gov/id/470761673,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30503-003.pdf
,,,Turkey,Source lead,555 / High-value source pool,RS 001-006,,Presidential Listing of 1989-1992 Meetings/Telephone Calls,Requested source pool: Scowcroft Papers,Greece | Papandreou | Mitsotakis | Zolotas | Cyprus | Vassiliou | Turkey | Ozal | Demirel | Yilmaz,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Brent Scowcroft Administrative Files, Presidential Listing of 1989-1992 Meetings/Telephone Calls. Access restriction: Restricted - Possibly. NAID 366552177.","Query hit(s): Greece, Papandreou, Mitsotakis, Zolotas, Cyprus, Vassiliou, Turkey, Ozal, Demirel, Yilmaz, Greece / Turkey / Cyprus. Digital object: 41-bpr-scow-admin-85038-002.pdf. Catalog: https://catalog.archives.gov/id/366552177.",https://catalog.archives.gov/id/366552177,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/74785770/41-bpr-scow-admin-85038-002.pdf
,,,Turkey,Source lead,555 / Open first,CC 078,1992-10-01,October 1992 [4],Central Chronological Files,10. Telcon Memorandum of Telephone Conversation with Prime Minister 10/2/92 (of) f Demirel of Turkey (2 pp.) | Demirel of Turkey (2 pp.) | llc. Talking Points Points to be Made for Telephone Conversation with President n.d. oh) Z Ozal and Prime Minister Demirel of Turkey (1 pp.) | Ozal + telcon | Demirel + telcon | Turkey + memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, European and Eurasian Directorate Central Chronological Files, October 1992 [4]. Access restriction: Restricted - Possibly. NAID 470761832.","Query hit(s): Ozal + telcon, Demirel + telcon, Turkey + memorandum of conversation. OCR status: First four pages OCR reviewed. OCR signals: 10. Telcon Memorandum of Telephone Conversation with Prime Minister 10/2/92 (of) f Demirel of Turkey (2 pp.) | Demirel of Turkey (2 pp.) | llc. Talking Points Points to be Made for Telephone Conversation with President n.d. oh) Z Ozal and Prime Minister Demirel of Turkey (1 pp.). PDF extent: 114 pages. Digital object: 41-bpr-nsc-euro_eura-cen_chron-30530-003.pdf. Catalog: https://catalog.archives.gov/id/470761832.",https://catalog.archives.gov/id/470761832,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/euro_eura_dir_374000108/41-bpr-nsc-euro_eura-cen_chron-30530-003.pdf
,,,Turkey,Source lead,550 / High-value source pool,RS 001-007,,Presidential Meetings--Memorandum of Conversations 1/11/90-2/21/90,Requested source pool: Scowcroft Papers,Greece | Greek | Cyprus | Vassiliou | Denktash | Turkey | Turkish | Ozal | Eastern Mediterranean | Greece / Turkey / Cyprus,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 1/11/90-2/21/90. Access restriction: Restricted - Possibly. NAID 366551666.","Query hit(s): Greece, Greek, Cyprus, Vassiliou, Denktash, Turkey, Turkish, Ozal, Eastern Mediterranean, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91107-007.pdf. Catalog: https://catalog.archives.gov/id/366551666.",https://catalog.archives.gov/id/366551666,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91107-007.pdf
,,,Turkey,Source lead,546 / High-value source pool,RS 001-008,,Presidential Meetings--Memorandum of Conversations 11/13/90-12/21/90,Requested source pool: Scowcroft Papers,Greece | Greek | Mitsotakis | Cyprus | Denktash | Turkey | Turkish | Ozal | Incirlik | Greece / Turkey / Cyprus,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 11/13/90-12/21/90. Access restriction: Restricted - Possibly. NAID 366551672.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Denktash, Turkey, Turkish, Ozal, Incirlik, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91108-003.pdf. Catalog: https://catalog.archives.gov/id/366551672.",https://catalog.archives.gov/id/366551672,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91108-003.pdf
,,,Turkey,Source lead,541 / High-value source pool,RS 001-009,,Desert Shield/Desert Storm (September 1990) Part I [2],Requested source pool: Scowcroft Papers,Greece | Greek | Papandreou | Mitsotakis | Cyprus | Turkey | Turkish | Ozal | Yilmaz | Aegean,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Desert Shield and Desert Storm Files, Desert Shield/Desert Storm (September 1990) Part I [2]. Access restriction: Restricted - Possibly. NAID 366551957.","Query hit(s): Greece, Greek, Papandreou, Mitsotakis, Cyprus, Turkey, Turkish, Ozal, Yilmaz, Aegean, Greece / Turkey / Cyprus. Digital object: 41-bpr-scow-dsds-chr-91144-002.pdf. Catalog: https://catalog.archives.gov/id/366551957.",https://catalog.archives.gov/id/366551957,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4708319/41-bpr-scow-dsds-chr-91144-002.pdf
,,,Turkey,Source lead,537 / High-value source pool,RS 002-001,1993-01-05 to 1993-01-05,"Tuesday, January 5, 1993 [2]",Requested source pool: Presidential Daily File,Greece | Greek | Mitsotakis | Cyprus | Cypriot | Vassiliou | Denktash | Turkey | Turkish | Demirel,"Source: George H.W. Bush Library, George H. W. Bush Papers, Presidential Daily Files, Tuesday, January 5, 1993 [2]. Access restriction: Restricted - Possibly. NAID 470418284.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Cypriot, Vassiliou, Denktash, Turkey, Turkish, Demirel, Greece / Turkey / Cyprus. Digital object: 41-bpr-ootp-daily_files-90746-009.pdf. Catalog: https://catalog.archives.gov/id/470418284.",https://catalog.archives.gov/id/470418284,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbpp/Pres_Daily_Files_595141/1993/41-bpr-ootp-daily_files-90746-009.pdf
,,,Turkey,Source lead,536 / High-value source pool,RS 002-002,1991-11-22 to 1991-11-22,"Friday, November 22, 1991 [2]",Requested source pool: Presidential Daily File,Greece | Greek | Mitsotakis | Cyprus | Cypriot | Vassiliou | Turkey | Turkish | Yilmaz | Eastern Mediterranean,"Source: George H.W. Bush Library, George H. W. Bush Papers, Presidential Daily Files, Friday, November 22, 1991 [2]. Access restriction: Restricted - Possibly. NAID 470417464.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Cypriot, Vassiliou, Turkey, Turkish, Yilmaz, Eastern Mediterranean, Greece / Turkey / Cyprus. Digital object: 41-bpr-ootp-daily_files-90635-006.pdf. Catalog: https://catalog.archives.gov/id/470417464.",https://catalog.archives.gov/id/470417464,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbpp/Pres_Daily_Files_595141/1991/41-bpr-ootp-daily_files-90635-006.pdf
,,,Turkey,Source lead,535 / High-value source pool,RS 001-010,,Presidential Meetings--Memorandum of Conversations 7/1/92-7/9/92,Requested source pool: Scowcroft Papers,Greece | Mitsotakis | Cyprus | Vassiliou | Denktash | Demirel | Yilmaz | Greece / Turkey / Cyprus | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 7/1/92-7/9/92. Access restriction: Restricted - Possibly. NAID 366551684.","Query hit(s): Greece, Mitsotakis, Cyprus, Vassiliou, Denktash, Demirel, Yilmaz, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91110-001.pdf. Catalog: https://catalog.archives.gov/id/366551684.",https://catalog.archives.gov/id/366551684,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91110-001.pdf
